Municipality,Year,BusinessName,IndustryLabel,Employees,LATITUDE,LONGITUDE,Maps
St. Anthony,2019,Nalcor Energy,"Electric power generation, transmission and distribution",N/A,51.37895351,-55.59282605,Click here
St. Anthony,2019,NAPA Auto Parts- M.B. Auto Parts Inc.,Motor vehicle and parts dealers,N/A,51.37021305,-55.59726039,Click here
St. Anthony,2019,NFLD Optical,Ambulatory health care services,N/A,51.3593478,-55.5800064,Click here
St. Anthony,2019,NL Liquor Corporation,Food and beverage stores,N/A,51.3711272,-55.6008274,Click here
St. Anthony,2019,Nor Lab services,"Accounting, tax preparation, bookkeeping and payroll services",N/A,51.37190807,-55.5976797,Click here
St. Anthony,2019,Norpen Waste Management,Waste management and remediation services,N/A,51.363599,-55.5885834,Click here
St. Anthony,2019,Norseman Ventures,"Amusement, recreation, performing arts, spectator sports and related industries, and heritage institutions",N/A,51.35612454,-55.55700785,Click here
St. Anthony,2019,Northern Pen,"Newspaper, periodical, book, directory, and software publishers, sound recording industries, and other information services",N/A,51.371915,-55.5978182,Click here
St. Anthony,2019,Northern Peninsula Regional Service Board,Waste management and remediation services,N/A,51.36373339,-55.58830779,Click here
St. Anthony,2019,Northland Discovery Boat Tours,Transit and ground passenger transportation,N/A,51.3637101,-55.5841367,Click here
St. Anthony,2019,One Stop Beauty Shop,Personal care services and other personal services,N/A,51.36951837,-55.58256694,Click here
St. Anthony,2019,Outdoor Shoppe Sales & Rentals,Motor vehicle and parts dealers,N/A,51.35759851,-55.57794593,Click here
St. Anthony,2019,Penney?? Aircraft Services,Support activities for transportation,N/A,51.39106399,-56.09007576,Click here
St. Anthony,2019,Pentecostal Church,Religious organizations,N/A,51.36915472,-55.59543108,Click here
St. Anthony,2019,Pilgrims Welding,Construction,N/A,51.3719903,-55.5977954,Click here
St. Anthony,2019,Pizza Delight,Food services and drinking places,N/A,51.37188402,-55.59816874,Click here
St. Anthony,2019,Polar Centre,"Amusement, recreation, performing arts, spectator sports and related industries, and heritage institutions",N/A,51.36794012,-55.5992185,Click here
St. Anthony,2019,Provincial Airlines,Air transportation,N/A,51.38974655,-56.08870699,Click here
St. Anthony,2019,Pure Iceberg Water Inc.,Soft drink and ice manufacturing,N/A,51.36497737,-55.57574848,Click here
St. Anthony,2019,Quality North Inc.,"Veneer, plywood and engineered wood product manufacturing",N/A,51.3719903,-55.5977954,Click here
St. Anthony,2019,Ragna Rock Northern Brewing Company Ltd.,Breweries,N/A,51.3619711,-55.5840882,Click here
St. Anthony,2019,Raleigh Sports Ltd.,Motor vehicle and parts dealers,N/A,51.38048621,-55.5917219,Click here
St. Anthony,2019,RCMP,Other federal government services (except defence),N/A,51.36954609,-55.59658893,Click here
St. Anthony,2019,Riddle & Rhymes Daycare,Social assistance,N/A,51.3716766,-55.5788201,Click here
St. Anthony,2019,Riff's Department store,General merchandise stores,N/A,51.36519084,-55.59153301,Click here
St. Anthony,2019,Royal Canadian Legion Branch # 17,"Grant-making, civic, and professional and similar organizations",N/A,51.37466395,-55.58894437,Click here
St. Anthony,2019,S.F.P. Enterprise Ltd.,Unclassified,N/A,51.363599,-55.5885834,Click here
St. Anthony,2019,SABRI,Seafood product preparation and packaging,N/A,51.374517,-55.5943165,Click here
St. Anthony,2019,Salvation Army Church,Religious organizations,N/A,51.3696739,-55.5994196,Click here
St. Anthony,2019,Salvation Army Thrift Store,Miscellaneous store retailers,N/A,51.3578665,-55.57446405,Click here
St. Anthony,2019,Scissors,Personal care services and other personal services,N/A,51.36167589,-55.58262835,Click here
St. Anthony,2019,Scotiabank,Banking and other depository credit intermediation,N/A,51.36918396,-55.597751,Click here
St. Anthony,2019,Scott?? Autobody & Repair,Automotive repair and maintenance,N/A,51.37842256,-55.59343856,Click here
St. Anthony,2019,Seaside therapy,Ambulatory health care services,N/A,51.36362647,-55.58844836,Click here
St. Anthony,2019,Service Canada,Other federal government services (except defence),N/A,51.3711298,-55.60083859,Click here
St. Anthony,2019,Shirley's Haven,Nursing and residential care facilities,N/A,51.3644308,-55.5899732,Click here
St. Anthony,2019,Shoppers Choice Pharmacy,Health and personal care stores,N/A,51.36197933,-55.58411093,Click here
St. Anthony,2019,Simms Family Recycling,Waste management and remediation services,N/A,51.3719903,-55.5977954,Click here
St. Anthony,2019,Snuggle Inn B&B,Traveller accommodation,N/A,51.3588583,-55.57704565,Click here
St. Anthony,2019,Spinal Cord Injury NL,"Grant-making, civic, and professional and similar organizations",N/A,51.3619711,-55.5840882,Click here
St. Anthony,2019,St. Anthony & Area Boys & Girls Club,"Amusement, recreation, performing arts, spectator sports and related industries, and heritage institutions",N/A,51.360599,-55.5818215,Click here
St. Anthony,2019,St. Anthony Cold Storage,Warehousing and storage,N/A,51.36308571,-55.5735305,Click here
St. Anthony,2019,St. Anthony Dental Clinic,Ambulatory health care services,N/A,51.363599,-55.5885834,Click here
St. Anthony,2019,St. Anthony Port Authority,Support activities for transportation,N/A,51.3647292,-55.57546546,Click here
St. Anthony,2019,St. Anthony Public Library,"Newspaper, periodical, book, directory, and software publishers, sound recording industries, and other information services",N/A,51.3685026,-55.5940994,Click here
St. Anthony,2019,St. Anthony Seafoods,Seafood product preparation and packaging,N/A,51.36772653,-55.57435072,Click here
St. Anthony,2019,St. Anthony Town Council Office,"Local, municipal and regional public administration",N/A,51.3683799,-55.5948167,Click here
St. Anthony,2019,St. Francis Xavier Church,Religious organizations,N/A,51.36862648,-55.60170375,Click here
St. Anthony,2019,St. Mary's Anglican church,Religious organizations,N/A,51.37424965,-55.59320511,Click here
St. Anthony,2019,Starrigan Inn Limited,Traveller accommodation,N/A,51.36093,-55.5851618,Click here
St. Anthony,2019,Strangemore?? Electrical Services,Construction,N/A,51.367793,-55.5939459,Click here
St. Anthony,2019,Subway,Food services and drinking places,N/A,51.3698671,-55.5980749,Click here
St. Anthony,2019,The Byrne Family Store,Food and beverage stores,N/A,51.37441322,-55.58531225,Click here
St. Anthony,2019,the Carson Gift Shop,Miscellaneous store retailers,N/A,51.36725945,-55.59493186,Click here
St. Anthony,2019,Tim Hortons,Food services and drinking places,N/A,51.37105249,-55.59902773,Click here
St. Anthony,2019,Town Fire Department,"Local, municipal and regional public administration",N/A,51.36855603,-55.59470731,Click here
St. Anthony,2019,Town Taxi Ltd.,Taxi and limousine service,N/A,51.36481347,-55.57208092,Click here
St. Anthony,2019,Trails End Boarding & Hospitality Home,Traveller accommodation,N/A,51.37380509,-55.5934311,Click here
St. Anthony,2019,Transport Canada,Other federal government services (except defence),N/A,51.38978412,-56.08948143,Click here
St. Anthony,2019,Triple Falls RV Park,"RV (recreational vehicle) parks, recreational camps, and rooming and boarding houses",N/A,51.4356439,-55.6366626,Click here
St. Anthony,2019,Triple K Enterprises,Construction,N/A,51.37249511,-55.59290368,Click here
St. Anthony,2019,United Church,Religious organizations,N/A,51.36050861,-55.58259201,Click here
St. Anthony,2019,W & R Enterprises,"Fishing, hunting and trapping",N/A,51.36230516,-55.57338848,Click here
St. Anthony,2019,White Hills Academy,Elementary and secondary schools plus other educational services,N/A,51.36800325,-55.59866161,Click here
St. Anthony,2019,Woodward Motors Ltd.,Motor vehicle and parts dealers,N/A,51.367497,-55.594431,Click here
St. Anthony,2019,Woodward Rent-a-car,Automotive equipment rental and leasing,N/A,51.36749711,-55.59443188,Click here
St. Anthony,2019,TNT Marketing Solutions,"Other professional, scientific and technical services",N/A,51.3553996,-55.575477,Click here
St. Anthony,2019,Western Petrolium,Gasoline stations,N/A,51.3698284,-55.5981614,Click here
St. Lunaire-Griquet,2019,canada post,Postal service,N/A,51.5077304,-55.4686106,Click here
St. Lunaire-Griquet,2019,daily catch restaurant,Food services and drinking places,N/A,51.5046756,-55.4714835,Click here
St. Lunaire-Griquet,2019,dark tickle company cafe,Food services and drinking places,N/A,51.50501203,-55.48146307,Click here
St. Lunaire-Griquet,2019,Hillier's services,Automotive repair and maintenance,N/A,51.5042511,-55.4748173,Click here
St. Lunaire-Griquet,2019,saint brendans motel,Traveller accommodation,N/A,51.5068337,-55.4695646,Click here
St. Lunaire-Griquet,2019,snow's takeout,Food services and drinking places,N/A,51.518372,-55.4615194,Click here
St. Lunaire-Griquet,2019,South west pond cabins,Traveller accommodation,N/A,51.52994388,-55.48344152,Click here
St. Lunaire-Griquet,2019,hedderson's store,Food and beverage stores,N/A,51.5165059,-55.4617665,Click here
Steady Brook,2019,Edgewater Inn,Traveller accommodation,N/A,48.9564405,-57.8290813,Click here
Steady Brook,2019,George's Ski World,"Sporting goods, hobby, book and music stores",N/A,48.9503101,-57.8246608,Click here
Steady Brook,2019,George's Mountain Village Cabins,Traveller accommodation,N/A,48.9515208,-57.8352351,Click here
Steady Brook,2019,Marble Inn Resort,Traveller accommodation,N/A,48.9513677,-57.8371464,Click here
Steady Brook,2019,Marble Mountain Condominiums,Traveller accommodation,N/A,48.9481564,-57.8310109,Click here
Steady Brook,2019,Marble Mountain Development Corp.,"Amusement, recreation, performing arts, spectator sports and related industries, and heritage institutions",N/A,48.9488628,-57.8298317,Click here
Steady Brook,2019,Marble Villa Condominiums,Traveller accommodation,N/A,48.9482226,-57.8312981,Click here
Steady Brook,2019,Marble Zip Tours,"Amusement, recreation, performing arts, spectator sports and related industries, and heritage institutions",N/A,48.950809,-57.821602,Click here
Steady Brook,2019,Marblewood Village Resort,Traveller accommodation,N/A,48.950341,-57.8252524,Click here
Steady Brook,2019,Tim Horton's,Food services and drinking places,N/A,48.9504417,-57.8248721,Click here
Steady Brook,2019,Wilton's B&B,Traveller accommodation,N/A,48.9550825,-57.82281579,Click here
York Harbour,2019,Byrne's Store,Food and beverage stores,N/A,49.0538234,-58.3665378,Click here
York Harbour,2019,The Roost,Miscellaneous store retailers,N/A,49.059253,-58.3776124,Click here
York Harbour,2019,York Harbour Town Council,"Local, municipal and regional public administration",N/A,49.0583441,-58.3759109,Click here
York Harbour,2019,Blow-Me-Down Provincial Park,"Amusement, recreation, performing arts, spectator sports and related industries, and heritage institutions",N/A,49.0909031,-58.3665067,Click here
Labrador City,2019,HARNOIS ENERGIES INC,Gasoline stations,N/A,52.946707,-66.900536,Click here
Labrador City,2019,CAROL AUTOMOBILE LIMITED,Gasoline stations,N/A,52.946256,-66.90102,Click here
Labrador City,2019,LABRADOR MOTORS LIMITED,Repair and maintenance (except automotive),N/A,52.946181,-66.899889,Click here
Labrador City,2019,NORTHERN GRAPHICS LIMITED,Printing and related support activities,N/A,52.945728,-66.899405,Click here
Labrador City,2019,PAFFORD PLUMBING AND MAINTENANCE,Construction,N/A,52.945728,-66.899405,Click here
Labrador City,2019,LYNK AUTO PRODUCTS INC.,Motor vehicle and parts dealers,N/A,52.945275,-66.899909,Click here
Labrador City,2019,BLOCK CHAIN LABRADOR CORPORATION,"Data processing, hosting, and related services",N/A,52.944599,-66.899106,Click here
Labrador City,2019,JAKE RETAIL INC.,General merchandise stores,N/A,52.944599,-66.899106,Click here
Labrador City,2019,L P S DISTRIBUTING INC.,Clothing and clothing accessories stores,N/A,52.944599,-66.899106,Click here
Labrador City,2019,HIGH STAR MOTORS LIMITED,Motor vehicle and parts dealers,N/A,52.944599,-66.899106,Click here
Labrador City,2019,NEW MILLENNIUM IRON CORP,Warehousing and storage,N/A,52.944599,-66.899106,Click here
Labrador City,2019,IRON ORE CO. OF CANADA,Iron ore mining,N/A,52.943595,-66.896004,Click here
Labrador City,2019,SIMPLEX GRINNELL TYCO,Miscellaneous store retailers,N/A,52.944097,-66.906037,Click here
Labrador City,2019,COOPERATORS CORPORATE,"Agencies, brokerages and other insurance related activities",N/A,52.944077,-66.90686,Click here
Labrador City,2019,"FLYNN'S SERVICES LIMITED, C/O CHRIS",Motor vehicle and parts dealers,N/A,52.944479,-66.90627,Click here
Labrador City,2019,H.T.B. REALTY INC,Offices of real estate agents and brokers and activities related to real estate,N/A,52.945102,-66.906574,Click here
Labrador City,2019,BRACE'S WOODWORKING LIMITED,Household and institutional furniture and kitchen cabinet manufacturing,N/A,52.945102,-66.906574,Click here
Labrador City,2019,PUMPS PLUS LTD,"Machinery, equipment and supplies merchant wholesalers",N/A,52.945102,-66.906574,Click here
Labrador City,2019,KAY'S CRAFTY CORNER,"Sporting goods, hobby, book and music stores",N/A,52.932578,-66.953364,Click here
Labrador City,2019,N AND N VENDING LIMITED,Food and beverage stores,N/A,52.943947,-66.905201,Click here
Labrador City,2019,N AND N VENDING LIMITED (BAKERY),Bakeries and tortilla manufacturing,N/A,52.943947,-66.905201,Click here
Labrador City,2019,ROGER'S BARBER SHOP,Personal care services and other personal services,N/A,52.943624,-66.90655,Click here
Labrador City,2019,OFFICEWORKS INC.,Miscellaneous store retailers,N/A,52.943624,-66.90655,Click here
Labrador City,2019,THE PAINT SHOP,Building material and garden equipment and supplies dealers,N/A,52.943413,-66.90779,Click here
Labrador City,2019,G AND M SHEPPARD HOLDINGS LIMITED,Furniture and home furnishings stores,N/A,52.943413,-66.90779,Click here
Labrador City,2019,RAJ RESTAURANTS,Food services and drinking places,N/A,52.943136,-66.90896,Click here
Labrador City,2019,GREAT NORTH DATA,"Data processing, hosting, and related services",N/A,52.942683,-66.908998,Click here
Labrador City,2019,MENIHEK MANAGEMENT LIMITED,Legal services,N/A,52.941849,-66.911883,Click here
Labrador City,2019,EAST COAST MOBILE MEDICAL INC.,Ambulatory health care services,N/A,52.941849,-66.911883,Click here
Labrador City,2019,RYKE RELIABILITY INC.,"Employment services and management, scientific and technical consulting services",N/A,52.941849,-66.911883,Click here
Labrador City,2019,PIMP MY NAILS PLUS,Personal care services and other personal services,N/A,52.941849,-66.911883,Click here
Labrador City,2019,NORTHERN WAREHOUSING LIMITED,"Food, beverage and tobacco merchant wholesalers",N/A,52.947866,-66.90011,Click here
Labrador City,2019,CAROL AUTOMOBILE LIMITED,Motor vehicle and parts dealers,N/A,52.946762,-66.901444,Click here
Labrador City,2019,TMH MECHANICAL INC,Automotive repair and maintenance,N/A,52.945804,-66.9014,Click here
Labrador City,2019,MCDONALD'S RESTAURANT OF,Food services and drinking places,N/A,52.944386,-66.902727,Click here
Labrador City,2019,TWO SEASONS INN LIMITED,Traveller accommodation,N/A,52.943899,-66.903853,Click here
Labrador City,2019,WHITE WOLF SNOWMOBILE CLUB,"Amusement, recreation, performing arts, spectator sports and related industries, and heritage institutions",N/A,52.944234,-66.937259,Click here
Labrador City,2019,ENVY HAIR STUDIO,Personal care services and other personal services,N/A,52.932659,-66.918093,Click here
Labrador City,2019,WALL TO WALL CARPENTRY,Construction,N/A,52.933067,-66.945369,Click here
Labrador City,2019,PERFECT INCH (THE),Personal care services and other personal services,N/A,52.933401,-66.947999,Click here
Labrador City,2019,D AND J CONTRACTING,Construction,N/A,52.932947,-66.94877,Click here
Labrador City,2019,MK'S CLEANING SERVICES,Services to buildings and dwellings,N/A,52.937973,-66.916539,Click here
Labrador City,2019,JUNIOR HUMPHRIES (FLOWERS),Unclassified,N/A,52.935794,-66.919696,Click here
Labrador City,2019,HOPE HAVEN,Social assistance,N/A,52.947274,-66.911675,Click here
Labrador City,2019,CAROL CURLING CLUB,"Amusement, recreation, performing arts, spectator sports and related industries, and heritage institutions",N/A,52.949035,-66.911394,Click here
Labrador City,2019,JUST BREATHE YOGA STUDIO,"Amusement, recreation, performing arts, spectator sports and related industries, and heritage institutions",N/A,52.939351,-66.913651,Click here
Labrador City,2019,THE COLLEGIATE SUITES,Traveller accommodation,N/A,52.942037,-66.915436,Click here
Labrador City,2019,SNOWBIRDS GYMNASTICS CLUB INC,"Amusement, recreation, performing arts, spectator sports and related industries, and heritage institutions",N/A,52.942037,-66.915436,Click here
Labrador City,2019,M AND E DIGGING INC,Construction,N/A,52.935118,-66.952994,Click here
Labrador City,2019,RAMSEY ELECTROMECHANICAL (REM),Construction,N/A,52.93537,-66.953169,Click here
Labrador City,2019,A & A SNOW CLEARING,Construction,N/A,52.943333,-66.916985,Click here
Labrador City,2019,L & N FINANCIAL SERVICES,"Accounting, tax preparation, bookkeeping and payroll services",N/A,52.942978,-66.917712,Click here
Labrador City,2019,BALLOON CREATIONS,"Amusement, recreation, performing arts, spectator sports and related industries, and heritage institutions",N/A,52.944874,-66.920167,Click here
Labrador City,2019,"TAYLOR, JOHN",Construction,N/A,52.944069,-66.921747,Click here
Labrador City,2019,ONCE UPON A CAKE,Bakeries and tortilla manufacturing,N/A,52.941783,-66.90972,Click here
Labrador City,2019,FIRST STEPS FAMILY RESOURCE CENTER,Social assistance,N/A,52.932648,-66.92584,Click here
Labrador City,2019,S AND J BAKED GOODS,Bakeries and tortilla manufacturing,N/A,52.934197,-66.91697,Click here
Labrador City,2019,ASHLEY'S NAIL STUDIO,Personal care services and other personal services,N/A,52.943511,-66.927834,Click here
Labrador City,2019,SIMPLY SUGAR,Personal care services and other personal services,N/A,52.945347,-66.920974,Click here
Labrador City,2019,LABRADOR VIDEO PRODUCTIONS,Motion picture and video industries (except exhibition),N/A,52.945078,-66.920453,Click here
Labrador City,2019,NORTH 53 DEGREES INC.,"Data processing, hosting, and related services",N/A,52.935898,-66.942572,Click here
Labrador City,2019,PINCHIN LTD,"Architectural, engineering and related services",N/A,52.936337,-66.94318,Click here
Labrador City,2019,NORTHERN LIGHTS VETERINARY CLI,"Other professional, scientific and technical services",N/A,52.936567,-66.943291,Click here
Labrador City,2019,DARRIEN DESIGN,Miscellaneous store retailers,N/A,52.940374,-66.924741,Click here
Labrador City,2019,CABOT REALTY LIMITED,Offices of real estate agents and brokers and activities related to real estate,N/A,52.943397,-66.904186,Click here
Labrador City,2019,SHEENA'S HERE OR THERE NAIL CA,Personal care services and other personal services,N/A,52.943419,-66.904854,Click here
Labrador City,2019,NORTHLAND CATERING SERVICES LTD,Food services and drinking places,N/A,52.944582,-66.905557,Click here
Labrador City,2019,BIG LAND REALTY LIMITED,Offices of real estate agents and brokers and activities related to real estate,N/A,52.944582,-66.905557,Click here
Labrador City,2019,BABA Q'S SMOKE AND GRILL,Food services and drinking places,N/A,52.944724,-66.904916,Click here
Labrador City,2019,81768 NEWFOUNDLAND AND LABRADO,Food services and drinking places,N/A,52.945008,-66.90517,Click here
Labrador City,2019,BRADRIL INVESTMENTS LIMITED,"Agencies, brokerages and other insurance related activities",N/A,52.945577,-66.905563,Click here
Labrador City,2019,NATURAL RELAXING CARE / K-BEAU,Personal care services and other personal services,N/A,52.941119,-66.910132,Click here
Labrador City,2019,LARRY JENKINS PHOTOGRAPHY,"Other professional, scientific and technical services",N/A,52.941025,-66.911621,Click here
Labrador City,2019,EMILY SARAH PHOTOGRAPHY,"Other professional, scientific and technical services",N/A,52.944557,-66.915482,Click here
Labrador City,2019,PAINT WITH LANEY,Elementary and secondary schools plus other educational services,N/A,52.936963,-66.92376,Click here
Labrador City,2019,TOBIN'S CONVENIENCE LIMITED,Food and beverage stores,N/A,52.93601,-66.925892,Click here
Labrador City,2019,CARTER'S GRUB,Food services and drinking places,N/A,52.936275,-66.948546,Click here
Labrador City,2019,IRON ROCK EQUIPMENT LTD.,Rental and leasing services (except automotive equipment),N/A,52.939366,-66.915462,Click here
Labrador City,2019,CJW CONSTRUCTION LTD,Construction,N/A,52.941119,-66.918288,Click here
Labrador City,2019,UNITED STEELWORKERS,"Grant-making, civic, and professional and similar organizations",N/A,52.946041,-66.906864,Click here
Labrador City,2019,ROGERS ENTERPRISES LTD,Personal care services and other personal services,N/A,52.946041,-66.906864,Click here
Labrador City,2019,L'ASSOCIATION FRANCOPHONE DU LABRADOR,"Grant-making, civic, and professional and similar organizations",N/A,52.944602,-66.91131,Click here
Labrador City,2019,LAB WEST FOOD BANK,Social assistance,N/A,52.942734,-66.916396,Click here
Labrador City,2019,PENNEY'S FUNERAL SERVICES LIMITED,Funeral services,N/A,52.942482,-66.916976,Click here
Labrador City,2019,MGM GEOLOGICAL CONSULTING INC.,"Architectural, engineering and related services",N/A,52.942519,-66.917777,Click here
Labrador City,2019,MEL'S GELZ,Personal care services and other personal services,N/A,52.941918,-66.919108,Click here
Labrador City,2019,PARTY PLANNERS EXTREME,Personal care services and other personal services,N/A,52.940078,-66.922775,Click here
Labrador City,2019,AURORA SPA WELLNESS,Personal care services and other personal services,N/A,52.939039,-66.923811,Click here
Labrador City,2019,FEATHERS AND FINS,Miscellaneous store retailers,N/A,52.943983,-66.908083,Click here
Labrador City,2019,ELITE TATTOO STUDIOS,Personal care services and other personal services,N/A,52.943983,-66.908083,Click here
Labrador City,2019,DR. H. HATI TAFTI DENTISTRY IN,Ambulatory health care services,N/A,52.943983,-66.908083,Click here
Labrador City,2019,SHEAR PERFECTION HAIR STUDIO,Personal care services and other personal services,N/A,52.943983,-66.908083,Click here
Labrador City,2019,MCT INSURANCE,"Agencies, brokerages and other insurance related activities",N/A,52.943983,-66.908083,Click here
Labrador City,2019,VOGUE OPTICAL LIMITED,Health and personal care stores,N/A,52.943983,-66.908083,Click here
Labrador City,2019,N P INVESTMENT LIMITED,Health and personal care stores,N/A,52.943983,-66.908083,Click here
Labrador City,2019,"JONES, YVONNE, M.P.","Grant-making, civic, and professional and similar organizations",N/A,52.943983,-66.908083,Click here
Labrador City,2019,BCJ TAX CENTRE,"Accounting, tax preparation, bookkeeping and payroll services",N/A,52.943983,-66.908083,Click here
Labrador City,2019,DYNAMIC OCCUPATIONAL HEALTH SE,Ambulatory health care services,N/A,52.943983,-66.908083,Click here
Labrador City,2019,MIMI'S HAIR DESIGN & ESTHETICS,Personal care services and other personal services,N/A,52.942978,-66.911384,Click here
Labrador City,2019,67614 NEWFOUNDLAND AND LABRADO,Miscellaneous store retailers,N/A,52.942978,-66.911384,Click here
Labrador City,2019,NOVA CONSULTANTS INC,"Architectural, engineering and related services",N/A,52.942978,-66.911384,Click here
Labrador City,2019,MANSTAN DRUGS LIMITED,Health and personal care stores,N/A,52.942978,-66.911384,Click here
Labrador City,2019,"MITCHELL,DAVID",Ambulatory health care services,N/A,52.942978,-66.911384,Click here
Labrador City,2019,MARITIME MARLIN TRAVEL,Travel arrangement and reservation services,N/A,52.942978,-66.911384,Click here
Labrador City,2019,JARGE'S PUB LIMITED,Food services and drinking places,N/A,52.942978,-66.911384,Click here
Labrador City,2019,"MALIK, RHAN DRS",Ambulatory health care services,N/A,52.942978,-66.911384,Click here
Labrador City,2019,BUYNFLY FOOD LIMITED (O/A IGA),Food and beverage stores,N/A,52.942978,-66.911384,Click here
Labrador City,2019,CIBC LEASE ADMINISTRATION,Banking and other depository credit intermediation,N/A,52.942978,-66.911384,Click here
Labrador City,2019,GRECO PIZZA CAPTAIN SUB,Food services and drinking places,N/A,52.942978,-66.911384,Click here
Labrador City,2019,BRANDED CLOTHING INC,Clothing and clothing accessories stores,N/A,52.942978,-66.911384,Click here
Labrador City,2019,RED APPLE STORES INC,General merchandise stores,N/A,52.942978,-66.911384,Click here
Labrador City,2019,KACIES CONVENIENCE,Food and beverage stores,N/A,52.942978,-66.911384,Click here
Labrador City,2019,MCNALLY'S BILLIARDS (2004) INC,"Amusement, recreation, performing arts, spectator sports and related industries, and heritage institutions",N/A,52.944106,-66.910687,Click here
Labrador City,2019,G AND M SHEPPARD HOLDINGS LIMITED,Warehousing and storage,N/A,52.944106,-66.910687,Click here
Labrador City,2019,PREMIUM BUSINESS SOLUTIONS,Printing and related support activities,N/A,52.944295,-66.909462,Click here
Labrador City,2019,PHYSIO NORTH (55857 NL INC),Ambulatory health care services,N/A,52.944412,-66.909875,Click here
Labrador City,2019,SUPPLEMENT KING,Health and personal care stores,N/A,52.944412,-66.909875,Click here
Labrador City,2019,LABRADOR TATTOO CLUB,Personal care services and other personal services,N/A,52.944649,-66.910042,Click here
Labrador City,2019,HEATHER'S SOAP KITCHEN,"Soap, cleaning compound and toilet preparation manufacturing",N/A,52.944649,-66.910042,Click here
Labrador City,2019,HAIR MASTERS (2000) LIMITED,Personal care services and other personal services,N/A,52.944649,-66.910042,Click here
Labrador City,2019,A AND J PLASTERING AND PAINTING,Construction,N/A,52.944649,-66.910042,Click here
Labrador City,2019,LABRADOR WEST STATUS OF WOMEN,"Grant-making, civic, and professional and similar organizations",N/A,52.944649,-66.910042,Click here
Labrador City,2019,NORTHERN LITE WEIGHT LOSS CLIN,Personal care services and other personal services,N/A,52.94491,-66.910009,Click here
Labrador City,2019,DHCA HOLDINGS INC.,Food services and drinking places,N/A,52.94491,-66.910009,Click here
Labrador City,2019,D'S HAIR & ESTHETICS,Personal care services and other personal services,N/A,52.94491,-66.910009,Click here
Labrador City,2019,PENCAL SUPPLIES LIMITED,Transit and ground passenger transportation,N/A,52.947882,-66.899303,Click here
Labrador City,2019,CAROL AUTOMOBILE LIMITED,Repair and maintenance (except automotive),N/A,52.947529,-66.898837,Click here
Labrador City,2019,E Z CONSTRUCTION LIMITED,Construction,N/A,52.947529,-66.898837,Click here
Labrador City,2019,CIMA+,"Architectural, engineering and related services",N/A,52.947055,-66.898685,Click here
Labrador City,2019,SHELLEY HODGE INTERIORS INC.,Specialized design services,N/A,52.947055,-66.898685,Click here
Labrador City,2019,"PEARL R LEE, C.P.A.","Accounting, tax preparation, bookkeeping and payroll services",N/A,52.947055,-66.898685,Click here
Labrador City,2019,IRON ROCK BREWING COMPANY,Breweries,N/A,52.947055,-66.898685,Click here
Labrador City,2019,CHARLIE'S 50621 NFLD INC.,Food services and drinking places,N/A,52.947055,-66.898685,Click here
Labrador City,2019,AMF INDUSTRIES INC,"Machinery, equipment and supplies merchant wholesalers",N/A,52.947055,-66.898685,Click here
Labrador City,2019,KINETIC LIFE SOLUTIONS LTD,Ambulatory health care services,N/A,52.946583,-66.898495,Click here
Labrador City,2019,SUTTON AURORA REALTY LTD,Offices of real estate agents and brokers and activities related to real estate,N/A,52.946583,-66.898495,Click here
Labrador City,2019,ROTHLOCHSTON BEL LTD.,Construction,N/A,52.946583,-66.898495,Click here
Labrador City,2019,EASY CABS,Taxi and limousine service,N/A,52.945708,-66.896534,Click here
Labrador City,2019,VALERO ENERGY INC.,Non-store retailers,N/A,52.945302,-66.896169,Click here
Labrador City,2019,IMPERIAL OIL LIMITED,Non-store retailers,N/A,52.944083,-66.895042,Click here
Labrador City,2019,HARNOIS ENERGIES INC,Non-store retailers,N/A,52.944083,-66.895042,Click here
Labrador City,2019,CAROL LAKE METAL WORKS LIMITED,"Cutlery, hand tools and other fabricated metal product manufacturing",N/A,52.943546,-66.894312,Click here
Labrador City,2019,"SHEPPARD, HAYWARD",Construction,N/A,52.943188,-66.893421,Click here
Labrador City,2019,MINOR LEAGUE SOFTBALL,"Amusement, recreation, performing arts, spectator sports and related industries, and heritage institutions",N/A,52.932005,-66.912331,Click here
Labrador City,2019,ALPINE SALES AND MARKETING,Printing and related support activities,N/A,52.936741,-66.916792,Click here
Labrador City,2019,ABC NURSERIES,Building material and garden equipment and supplies dealers,N/A,52.940691,-66.90483,Click here
Labrador City,2019,RP'S EDGE SKATE SHARPENING,Repair and maintenance (except automotive),N/A,52.938756,-66.907712,Click here
Labrador City,2019,CAPITAL CRANE LIMITED,Construction,N/A,52.945298,-66.89375,Click here
Labrador City,2019,DEXTER MINING INC.,"Support activities for mining, and oil and gas extraction",N/A,52.948814,-66.894854,Click here
Labrador City,2019,GREY ROCK SERVICES INC.,Construction,N/A,52.94839,-66.89663,Click here
Labrador City,2019,WESTERN PUMP SERVICES,"Machinery, equipment and supplies merchant wholesalers",N/A,52.947036,-66.89536,Click here
Labrador City,2019,DEXTER MINING INC.,Elementary and secondary schools plus other educational services,N/A,52.947201,-66.894104,Click here
Labrador City,2019,ROTHLOCHSTON BEL LTD.,"Cutlery, hand tools and other fabricated metal product manufacturing",N/A,52.946643,-66.894953,Click here
Labrador City,2019,G J CAHILL COMPANY LIMITED,Construction,N/A,52.94672,-66.893882,Click here
